Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"L Jones, AM Jones","Suspected adverse drug reactions of the type 2 antidiabetic drug class dipeptidyl-peptidase IV inhibitors (DPP4i)",2022,"","pure-oai.bham.ac.uk","https://pure-oai.bham.ac.uk/ws/portalfiles/portal/184079322/Pharmacology_Res_Perspec_2022_Jones_Suspected_adverse_drug_reactions_of_the_type_2_antidiabetic_drug_class.pdf","",153,"2025-06-30 21:06:11","PDF","","","",,,,,0,0.00,0,2,3,"To interpret the relationship between the polypharmacology of dipeptidyl-peptidase IV inhibitors (DPP4i) and their suspected adverse drug reaction (ADR) profiles using a national …","https://pure-oai.bham.ac.uk/ws/portalfiles/portal/184079322/Pharmacology_Res_Perspec_2022_Jones_Suspected_adverse_drug_reactions_of_the_type_2_antidiabetic_drug_class.pdf","https://scholar.google.com/scholar?q=related:LI_ka3EkTgMJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
3,"B Katusiime, P Sarma, S Corlett…","My HIV Care–Preferences of people living with HIV for medicine-related support from community pharmacists",2022,"International Journal of …","academic.oup.com","https://academic.oup.com/ijpp/article-abstract/30/Supplement_2/ii26/6854519","https://scholar.google.com/scholar?cites=7663714712339326920&as_sdt=2005&sciodt=0,5&hl=en",178,"2025-06-30 21:06:11","","","","",,,,,3,1.00,1,4,3,"… Statin prescribing data were obtained through OpenPrescribing database. This pilot study focused on the prescribing of simvastatin at one surgery within the PCN where patients were …","","https://scholar.google.com/scholar?q=related:yKfrQO37WmoJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
2,"Y Fu, C Price, S Haining, B Gaffney, D Julien…","Cardiovascular-related conditions and risk factors in primary care for deprived communities before and during the COVID-19 pandemic: an observational study in …",2022,"BMJ open","bmjopen.bmj.com","https://bmjopen.bmj.com/content/12/11/e066868.abstract","https://scholar.google.com/scholar?cites=9804547720044046155&as_sdt=2005&sciodt=0,5&hl=en",186,"2025-06-30 21:06:11","","","","",,,,,2,0.67,0,6,3,"… Data on statin therapy (low intensity, medium intensity and total statins) were downloaded from publicly available OpenPrescribing25 which gives free and open access to monthly …","https://bmjopen.bmj.com/content/bmjopen/12/11/e066868.full.pdf","https://scholar.google.com/scholar?q=related:S2eXZDTAEIgJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
2,"S Niazi-Ali, J Bircher","Broad spectrum antibiotic stewardship by quality improvement methods",2022,"International Journal of Risk &Safety …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.3233/JRS-227021","https://scholar.google.com/scholar?cites=5558900034366883721&as_sdt=2005&sciodt=0,5&hl=en",188,"2025-06-30 21:06:11","","10.3233/JRS-227021","","",,,,,2,0.67,1,2,3,"… The CCG average items per 1000/patients/month was calculated using OpenPrescribing and EMIS/SystemOne search data. A CCG average worked out at 3.2/1000 patients with a 10% …","https://journals.sagepub.com/doi/full/10.3233/JRS-227021","https://scholar.google.com/scholar?q=related:iUdYAiEuJU0J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
9,"K Mokbel, ROB Daniels, MN Weedon, L Jackson","A comparative safety analysis of medicines based on the UK pharmacovigilance and general practice prescribing data in England",2022,"in vivo","iv.iiarjournals.org","https://iv.iiarjournals.org/content/36/2/780.abstract","https://scholar.google.com/scholar?cites=213846636453119898&as_sdt=2005&sciodt=0,5&hl=en",191,"2025-06-30 21:06:11","","","","",,,,,9,3.00,2,4,3,"… data on serious and fatal ADR reports from the MHRA’s Yellow Card database was mapped onto general practice prescription data in England extracted from OpenPrescribing platform …","https://iv.iiarjournals.org/content/invivo/36/2/780.full.pdf","https://scholar.google.com/scholar?q=related:mkczAmK89wIJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
5,"NL Ow, SS Attalla, G Davies, CJ Griffiths, A De Simoni","Experiences and behaviours of patients with asthma requesting prescriptions from primary care during medication shortages linked to the COVID-19 …",2022,"BJGP open","bjgpopen.org","https://bjgpopen.org/content/6/4/BJGPO.2021.0222?utm_source=TrendMD&utm_medium=cpc&utm_campaign=BJGP_Open_TrendMD_0","https://scholar.google.com/scholar?cites=923015916325912866&as_sdt=2005&sciodt=0,5&hl=en",205,"2025-06-30 21:06:11","HTML","","","",,,,,5,1.67,1,5,3,"… Figure 1 was created by selecting relevant data from OpenPrescribing, a publicly available and free prescription cost analysis dataset, which generates graphs of time trends in …","https://bjgpopen.org/content/6/4/BJGPO.2021.0222?utm_source=TrendMD&utm_medium=cpc&utm_campaign=BJGP_Open_TrendMD_0","https://scholar.google.com/scholar?q=related:IkGj5hU2zwwJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
33,"NJ Kalk, CT Chiu, R Sadoughi, H Baho…","Fatalities associated with gabapentinoids in England (2004–2020)",2022,"British journal of …","Wiley Online Library","https://bpspubs.onlinelibrary.wiley.com/doi/abs/10.1111/bcp.15352","https://scholar.google.com/scholar?cites=723816046291880695&as_sdt=2005&sciodt=0,5&hl=en",213,"2025-06-30 21:06:11","","10.1111/bcp.15352","","",,,,,33,11.00,7,5,3,"The gabapentinoids were reclassified as Schedule II medications and Class C drugs in the UK in 2019 due to their potential misuse. In this study we examined deaths following …","https://bpspubs.onlinelibrary.wiley.com/doi/pdf/10.1111/bcp.15352","https://scholar.google.com/scholar?q=related:94r08duCCwoJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
2,"J Innes, T Jamieson, R Dales, R Lloyd","National quality improvement intervention to reduce high risk oral methotrexate prescribing",2022,"BMJ Open Quality","bmjopenquality.bmj.com","https://bmjopenquality.bmj.com/content/11/3/e001942","https://scholar.google.com/scholar?cites=13296689881671489063&as_sdt=2005&sciodt=0,5&hl=en",214,"2025-06-30 21:06:11","HTML","","","",,,,,2,0.67,1,4,3,"… Data from OpenPrescribing was used, which uses prescribing data published monthly by the NHS Business Services Authority.19 The MedSIP team used the measure ‘Methotrexate 10 …","https://bmjopenquality.bmj.com/content/11/3/e001942","https://scholar.google.com/scholar?q=related:J1aPnf9Uh7gJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
3,"R Barrett","Calcineurin inhibitors and related medicines: a cohort study examining England's primary care prescription changes during the COVID-19 pandemic (January …",2022,"DARU Journal of Pharmaceutical Sciences","Springer","https://link.springer.com/article/10.1007/s40199-021-00431-7","https://scholar.google.com/scholar?cites=17650180686350894391&as_sdt=2005&sciodt=0,5&hl=en",219,"2025-06-30 21:06:11","HTML","10.1007/s40199-021-00431-7","","",,,,,3,1.00,3,1,3,"Purpose To examine the impact of the COVID-19 pandemic on calcineurin inhibitors and related prescriptions for community patients in England. Methods Data from all primary-care …","https://link.springer.com/article/10.1007/s40199-021-00431-7","https://scholar.google.com/scholar?q=related:N8Vnz9EJ8vQJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
16,"H Salim, AM Jones","Angiotensin II receptor blockers (ARBs) and manufacturing contamination: A retrospective National Register Study into suspected associated adverse drug reactions",2022,"British Journal of Clinical Pharmacology","Wiley Online Library","https://bpspubs.onlinelibrary.wiley.com/doi/abs/10.1111/bcp.15411","https://scholar.google.com/scholar?cites=12861760692874700874&as_sdt=2005&sciodt=0,5&hl=en",222,"2025-06-30 21:06:11","","10.1111/bcp.15411","","",,,,,16,5.33,8,2,3,"Aims The aim of this study was to determine if any suspected adverse drug reactions (ADRs) observed with the use of angiotensin II receptor blockers (ARBs) could be linked to either (a…","https://bpspubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1111/bcp.15411","https://scholar.google.com/scholar?q=related:SujgpDQnfrIJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"R Jarrar, T Chadwick, J Lally, R Thomson…","Temporal changes in anticoagulant prescribing and atrial fibrillation: results of interrupted time-series analysis of openly available routine data in England",2022,"… Journal of Pharmacy …","academic.oup.com","https://academic.oup.com/ijpp/article-abstract/30/Supplement_1/i35/6562314","",226,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,5,3,"… The data were matched to Clinical Commissioning Group (CCG) GP prescribing data, obtained from openprescribing.net. Using population estimates from the …","https://www.bath.ac.uk/publications/hsrpp-2022-digital-posters-theme-4-primary-care/attachments/Poster_29_Jarrar.pdf","https://scholar.google.com/scholar?q=related:Y9d_psngoTIJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"NL Ow, SS Attalla, G Davies, CJ Griffiths","Anna De Simoni1* 1Wolfson Institute of Population Health, Asthma UK Centre for Applied Research,(AUKCAR), Queen Mary University of London, London, UK; …",2022,"","bjgpopen.org","https://bjgpopen.org/content/bjgpoa/6/4/BJGPO.2021.0222.full-text.pdf","",240,"2025-06-30 21:06:11","PDF","","","",,,,,0,0.00,0,4,3,"… Figure 1 was created by selecting relevant data from OpenPrescribing, a publicly available and free prescription cost analysis dataset, which generates graphs of time trends in …","https://bjgpopen.org/content/bjgpoa/6/4/BJGPO.2021.0222.full-text.pdf","https://scholar.google.com/scholar?q=related:cLvIPGRBizMJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
7,"R Barrett, J Hodgkinson","Impact of the COVID-19 pandemic on cardiovascular heart disease medication use: time-series analysis of England's prescription data during the COVID-19 pandemic …",2022,"Therapeutic advances in …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/17539447221137170","https://scholar.google.com/scholar?cites=7985142265558105092&as_sdt=2005&sciodt=0,5&hl=en",242,"2025-06-30 21:06:11","","10.1177/17539447221137170","","",,,,,7,2.33,4,2,3,"Background: Management of high blood pressure (BP) typically requires adherence to medication regimes. However, it is known that the COVID-19 pandemic both interrupted access to …","https://journals.sagepub.com/doi/full/10.1177/17539447221137170","https://scholar.google.com/scholar?q=related:BHyMW5Xs0G4J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
34,"JP Sumpter, L Margiotta-Casaluci","Environmental occurrence and predicted pharmacological risk to freshwater fish of over 200 neuroactive pharmaceuticals in widespread use",2022,"Toxics","mdpi.com","https://www.mdpi.com/2305-6304/10/5/233","https://scholar.google.com/scholar?cites=14347031576472180418&as_sdt=2005&sciodt=0,5&hl=en",250,"2025-06-30 21:06:11","HTML","","","",,,,,34,11.33,17,2,3,"… To evaluate the significance of regional prescription trends for the interpretation of the environmental risk of pharmaceuticals, we used the OpenPrescribing database to assess the …","https://www.mdpi.com/2305-6304/10/5/233","https://scholar.google.com/scholar?q=related:wtbveDTlGscJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"R Barrett, J Hodgkinson","Impact of the COVID-19 pandemic on cardiovascular heart disease medication use",2022,"","pure-oai.bham.ac.uk","http://pure-oai.bham.ac.uk/ws/files/184062219/17539447221137170.pdf","",265,"2025-06-30 21:06:11","PDF","","","",,,,,0,0.00,0,2,3,"Background: Management of high blood pressure (BP) typically requires adherence to medication regimes. However, it is known that the COVID-19 pandemic both interrupted access to …","http://pure-oai.bham.ac.uk/ws/files/184062219/17539447221137170.pdf","https://scholar.google.com/scholar?q=related:-1DIpy2camgJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
18,"T Van Staa, Y Li, N Gold, T Chadborn…","Comparing antibiotic prescribing between clinicians in UK primary care: an analysis in a cohort study of eight different measures of antibiotic prescribing",2022,"BMJ quality & …","qualitysafety.bmj.com","https://qualitysafety.bmj.com/content/31/11/831.abstract","https://scholar.google.com/scholar?cites=60361632978393393&as_sdt=2005&sciodt=0,5&hl=en",272,"2025-06-30 21:06:11","","","","",,,,,18,6.00,4,5,3,"Background There is a need to reduce antimicrobial uses in humans. Previous studies have found variations in antibiotic (AB) prescribing between practices in primary care. This study …","https://qualitysafety.bmj.com/content/qhc/31/11/831.full.pdf","https://scholar.google.com/scholar?q=related:MVm925Vy1gAJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"L Gega, D Jankovic, P Saramago…","Economic modelling for generalised anxiety disorder",2022,"… in mental health …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/books/NBK578708/","",273,"2025-06-30 21:06:11","HTML","","","",,,,,0,0.00,0,4,3,"Parts of this chapter have been reproduced with permission from Jankovic et al. 189 This is an Open Access article distributed in accordance with the terms of the Creative Commons …","https://www.ncbi.nlm.nih.gov/books/NBK578708/","https://scholar.google.com/scholar?q=related:rnXy-dvj16gJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
9,"SS Hasan, N Bal, I Baker, CS Kow…","Adverse drug reaction reporting and prescribing trends of drugs for attention deficit hyperactivity disorder in primary care england, 2010–2019",2022,"Journal of attention …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/1087054721997556","https://scholar.google.com/scholar?cites=10278251652611890293&as_sdt=2005&sciodt=0,5&hl=en",276,"2025-06-30 21:06:11","","10.1177/1087054721997556","","",,,,,9,3.00,2,5,3,"Objective: We investigated the prescription trends and adverse drug reactions (ADRs) of ADHD drugs in primary care, England between 2010 and 2019. Methods: The Prescription Cost …","https://journals.sagepub.com/doi/full/10.1177/1087054721997556","https://scholar.google.com/scholar?q=related:ddwA6muvo44J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
22,"T Szymanski, R Ashton, S Sekelj, B Petrungaro…","Budget impact analysis of a machine learning algorithm to predict high risk of atrial fibrillation among primary care patients",2022,"EP …","academic.oup.com","https://academic.oup.com/europace/article-abstract/24/8/1240/6539791","https://scholar.google.com/scholar?cites=11765767227588543952&as_sdt=2005&sciodt=0,5&hl=en",282,"2025-06-30 21:06:11","","","","",,,,,22,7.33,4,5,3,"Aims We investigated whether the use of an atrial fibrillation (AF) risk prediction algorithm could improve AF detection compared with opportunistic screening in primary care and …","","https://scholar.google.com/scholar?q=related:0AVZrvRmSKMJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"J Ogden","Highlights of the 2022 Clinical Pharmacy Congress",2022,"Prescriber","Wiley Online Library","https://wchh.onlinelibrary.wiley.com/doi/abs/10.1002/psb.2009","",288,"2025-06-30 21:06:11","","10.1002/psb.2009","","",,,,,0,0.00,0,1,3,"This year's Clinical Pharmacy Congress (CPC), held in London in May, covered a diverse range of topics including the role of pharmacy in greener healthcare, managing lipids and …","https://wchh.onlinelibrary.wiley.com/doi/pdf/10.1002/psb.2009","https://scholar.google.com/scholar?q=related:tVMO9Z9V74YJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
